iso3c,year,region,income,che_gdp,gghed_gdp,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
COD,2021,AFR,Low,3.867279770000001,0.64831114,2.1671654928010358,NA,NA,0.052416970828533985,0.35127572094364706,0.46265800700366255,0.8337635775655755,0.36330382459154253,0.07756003128542013,1.5951453354929352,0.939628163734943,0.3512757198745116,0.267410312266885,0.15751935268109846
COD,2022,AFR,Low,3.9417696000000007,0.72449565,2.016708927559281,0.0014115650553690555,2.9992587390876096e-6,0.05698312957173537,0.3392639833829214,0.7984475854488992,0.7289514087370349,0.3706702810161365,0.14675434160604686,1.596654175991974,0.6211671658305359,0.3392639833891926,0.29346438844637684,0.11417027255145808
GNQ,2021,AFR,Upper-middle,3.5103003999999998,1.1440055400000002,0.9782549790155349,NA,NA,0.49202866888545554,1.5485003545292566,0.4195757677602182,0.07194062888128949,0.3188129185543083,0.13673958011326984,0.4873249104174498,0.3453594771621954,1.5438827345015773,0.15881899945017994,0.1125525197686942
GNQ,2022,AFR,Upper-middle,2.83726358,0.8676098600000002,0.7877118321026406,NA,NA,0.40887499443449493,1.2887485898452318,0.291381944891987,0.060546218074541545,0.24087524232447788,0.08910199609098869,0.37934862808323067,0.2801486252006459,1.3071166039727706,0.11600142208235861,0.08566694726667759
SWZ,2016,AFR,Lower-middle,6.820447920000001,2.84598303,2.966164532133226,0.17767457480283672,0.04356066699965103,1.0647807974124663,0.239557108834904,1.3516065057610014,0.950989671521118,1.2376978787397661,0.5639877649902805,2.5348239889299347,0.7882409717191112,0.2756428849206499,1.0577114789451396,0.3289110122056764
SWZ,2017,AFR,Lower-middle,6.981037140000001,3.5425496100000005,3.3257841841869364,0.1800146679883734,0.033525429070272277,1.0625432522481009,0.2435761774869423,1.1071993366412118,1.0021806681954382,1.6876798143829386,0.5618518422909556,2.594507078962673,0.8068003103917116,0.282132968332085,1.3165909099749407,0.4094133962630712
SWZ,2018,AFR,Lower-middle,7.3193774199999995,3.3984084100000005,3.4396720397130034,0.007124284768503548,NA,0.2643725519181454,0.2585962265526465,1.9750259480628833,1.373772517099348,1.5970498194916867,0.917010342098895,2.9180128588814864,0.499493040593414,0.26168919254272455,1.3548419313662048,0.23191608418098625
SWZ,2019,AFR,Lower-middle,8.40033817,4.40824461,3.550976549188863,1.7380580435890212e-4,0.005403330216155462,0.20528334177936694,0.25273024080017975,2.9240957099188227,1.4615013076916188,1.8634456037855207,1.5344774093033653,3.2633182551121154,0.6755232235144581,0.25289588254691125,1.7124911899603428,0.35449425353163316
ETH,2016,AFR,Low,3.6003375100000006,0.9000295399999999,2.3688673064495376,0.0030410681402455115,0.023835545539169688,0.00605183580734976,0.12072673390256043,0.6581302739416123,0.321048821016266,0.592180745894797,0.16452254436438743,1.386850595084263,0.985836707164022,0.6140191658083188,0.3466915253571366,0.24644416130418542
ETH,2017,AFR,Low,3.4533691399999995,0.8612686999999999,1.9642703748837052,0.004645052428660382,0.03930138447535746,0.00867797777514555,0.0405150234993996,0.9119804587472237,0.3584219460462355,0.4898881421708081,0.22744751351158046,1.3302383550295829,0.945594142811266,0.5889544612642768,0.3317608434777602,0.23583075109852675
