Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
76304,WHOSIS_000015,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,14.1 [13.6-14.6],14.07115992,13.62459432,14.60160978,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
76745,WHOSIS_000015,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,NA,NA,NA,NA,NA,NA,23.5 [23.5-23.6],23.50121145,23.47745095,23.57710103,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
77013,WHOSIS_000015,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,NA,NA,NA,NA,NA,NA,16.5 [15.9-17.1],16.48645613,15.93757286,17.10399911,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
77128,WHOSIS_000015,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,21.8 [21.7-21.9],21.77135756,21.72714894,21.85355367,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
77365,WHOSIS_000015,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2009,NA,NA,NA,NA,NA,NA,14.4 [14.1-14.7],14.40612186,14.07389684,14.69964572,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
81239,WHOSIS_000015,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,26.7 [26.6-26.8],26.70103061,26.64406669,26.75799453,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
81318,WHOSIS_000015,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_MLE,2001,NA,NA,NA,NA,NA,NA,15.4 [15.3-15.5],15.41309368,15.30086764,15.52299469,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
82033,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,21.5 [21.3-21.7],21.45621392,21.3046648,21.67673544,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
82279,WHOSIS_000015,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_MLE,2008,NA,NA,NA,NA,NA,NA,14.4 [14.0-14.8],14.4309161,13.9765076,14.75992059,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
82629,WHOSIS_000015,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2002,NA,NA,NA,NA,NA,NA,17.8 [17.6-18.1],17.8199771,17.64795369,18.05836292,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
83264,WHOSIS_000015,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,22.9 [22.6-23.3],22.91524488,22.60560933,23.270246,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
83549,WHOSIS_000015,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_MLE,2018,NA,NA,NA,NA,NA,NA,19.7 [19.5-20.0],19.73615482,19.495948,19.98623891,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
83580,WHOSIS_000015,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,21.1 [21.1-21.1],21.08452901,21.05986879,21.13952757,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
83828,WHOSIS_000015,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_BTSX,2017,NA,NA,NA,NA,NA,NA,19.1 [18.9-19.3],19.10458237,18.9157867,19.33738054,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
83838,WHOSIS_000015,COUNTRY,ARG,AMR,YEAR,Americas,SEX,SEX_FMLE,2017,NA,NA,NA,NA,NA,NA,23.4 [23.4-23.4],23.39783522,23.39649,23.44183382,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
83931,WHOSIS_000015,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,15.4 [15.4-15.4],15.40168542,15.37742098,15.4164784,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
86411,WHOSIS_000015,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_MLE,2002,NA,NA,NA,NA,NA,NA,21.6 [21.5-21.8],21.63249746,21.52719202,21.80889705,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
86564,WHOSIS_000015,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2015,NA,NA,NA,NA,NA,NA,17.4 [17.1-17.7],17.39769161,17.0933272,17.65634006,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
87010,WHOSIS_000015,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_MLE,2019,NA,NA,NA,NA,NA,NA,17.5 [17.3-17.8],17.51094109,17.27741234,17.79548609,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
87894,WHOSIS_000015,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_MLE,2005,NA,NA,NA,NA,NA,NA,15.8 [15.7-16.0],15.84037625,15.65190765,16.02797596,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
88639,WHOSIS_000015,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,NA,NA,NA,NA,NA,NA,15.7 [15.1-16.3],15.65975245,15.09235635,16.34031052,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
88893,WHOSIS_000015,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_MLE,2014,NA,NA,NA,NA,NA,NA,14.3 [13.7-15.0],14.28651092,13.74610457,14.98706181,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
89072,WHOSIS_000015,COUNTRY,NLD,EUR,YEAR,Europe,SEX,SEX_MLE,2011,NA,NA,NA,NA,NA,NA,22.0 [22.0-22.0],21.97829129,21.97429908,22.03912184,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
89699,WHOSIS_000015,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2000,NA,NA,NA,NA,NA,NA,17.3 [16.9-17.7],17.30998612,16.86489268,17.74489418,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
89817,WHOSIS_000015,COUNTRY,ARG,AMR,YEAR,Americas,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,21.0 [21.0-21.1],21.0146126,21.00924128,21.05458207,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
89882,WHOSIS_000015,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_MLE,2015,NA,NA,NA,NA,NA,NA,15.9 [15.9-15.9],15.91631522,15.90401675,15.92335603,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
89904,WHOSIS_000015,COUNTRY,MDA,EUR,YEAR,Europe,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,18.2 [18.1-18.3],18.19283454,18.1349451,18.28015556,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
91700,WHOSIS_000015,WORLDBANKINCOMEGROUP,WB_LI,NA,YEAR,NA,SEX,SEX_BTSX,2003,NA,NA,NA,NA,NA,NA,15.3 [14.7-15.7],15.25653101,14.72640902,15.66684032,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
92333,WHOSIS_000015,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_FMLE,2002,NA,NA,NA,NA,NA,NA,25.0 [24.9-25.0],24.95721717,24.90972568,25.00470866,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
94265,WHOSIS_000015,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_FMLE,2003,NA,NA,NA,NA,NA,NA,22.6 [22.2-23.1],22.6325745,22.21236218,23.11704825,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
94354,WHOSIS_000015,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,18.4 [18.0-18.8],18.43135723,18.01693261,18.83075903,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
95453,WHOSIS_000015,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_MLE,2002,NA,NA,NA,NA,NA,NA,17.3 [17.2-17.3],17.26884568,17.22872026,17.31947642,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
95718,WHOSIS_000015,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,21.4 [21.2-21.5],21.36569596,21.21038073,21.53017228,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
100611,WHOSIS_000015,COUNTRY,SLE,AFR,YEAR,Africa,SEX,SEX_MLE,2007,NA,NA,NA,NA,NA,NA,14.4 [13.9-14.8],14.40294893,13.93206806,14.76593188,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
101565,WHOSIS_000015,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2007,NA,NA,NA,NA,NA,NA,14.4 [14.1-14.8],14.43530588,14.08548085,14.80236628,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
104638,WHOSIS_000015,COUNTRY,SRB,EUR,YEAR,Europe,SEX,SEX_BTSX,2001,NA,NA,NA,NA,NA,NA,17.7 [17.6-17.8],17.68809002,17.64732599,17.75419274,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
105037,WHOSIS_000015,COUNTRY,CYP,EUR,YEAR,Europe,SEX,SEX_FMLE,2003,NA,NA,NA,NA,NA,NA,23.6 [23.4-23.9],23.57663999,23.3810887,23.85089255,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
105858,WHOSIS_000015,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,19.4 [19.4-19.5],19.43017569,19.41461157,19.48312417,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
107190,WHOSIS_000015,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2002,NA,NA,NA,NA,NA,NA,22.8 [22.8-22.9],22.83091024,22.77353131,22.88828918,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
107367,WHOSIS_000015,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2000,NA,NA,NA,NA,NA,NA,17.8 [17.8-17.9],17.84261026,17.82758906,17.86273772,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
108383,WHOSIS_000015,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,NA,NA,NA,NA,NA,NA,17.0 [16.3-17.8],17.01262826,16.29753994,17.7731491,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
108404,WHOSIS_000015,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_BTSX,2006,NA,NA,NA,NA,NA,NA,18.2 [18.2-18.3],18.24171736,18.17281809,18.32742687,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
110875,WHOSIS_000015,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_MLE,2002,NA,NA,NA,NA,NA,NA,19.1 [18.8-19.4],19.08189175,18.82951129,19.39637783,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
110886,WHOSIS_000015,WORLDBANKINCOMEGROUP,WB_LI,NA,YEAR,NA,SEX,SEX_BTSX,2002,NA,NA,NA,NA,NA,NA,15.0 [14.6-15.5],15.00454948,14.58422446,15.50559381,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
111146,WHOSIS_000015,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,NA,NA,NA,NA,NA,NA,22.5 [22.4-22.6],22.48268332,22.41607767,22.59727212,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
111462,WHOSIS_000015,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2001,NA,NA,NA,NA,NA,NA,18.4 [18.0-18.7],18.35584374,18.03925104,18.70851955,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
111717,WHOSIS_000015,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,18.7 [18.3-19.1],18.67270549,18.27311021,19.08366616,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
111960,WHOSIS_000015,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_BTSX,2011,NA,NA,NA,NA,NA,NA,23.9 [23.8-23.9],23.85284777,23.78265631,23.94820068,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
113121,WHOSIS_000015,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_BTSX,2018,NA,NA,NA,NA,NA,NA,21.8 [21.8-21.8],21.77413873,21.76076271,21.8189162,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
113186,WHOSIS_000015,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,19.5 [19.3-19.7],19.48039004,19.29709525,19.73722753,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
115638,WHOSIS_000015,COUNTRY,USA,AMR,YEAR,Americas,SEX,SEX_FMLE,2020,NA,NA,NA,NA,NA,NA,23.3 [23.2-23.3],23.28050568,23.24889239,23.31211896,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
117097,WHOSIS_000015,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,23.1 [23.1-23.2],23.14074359,23.09850815,23.18297904,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
117918,WHOSIS_000015,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2014,NA,NA,NA,NA,NA,NA,14.9 [14.3-15.7],14.91762697,14.28605656,15.67337649,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
119542,WHOSIS_000015,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_MLE,2005,NA,NA,NA,NA,NA,NA,19.0 [18.7-19.2],18.96933903,18.72596074,19.24325761,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
120716,WHOSIS_000015,COUNTRY,CMR,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,NA,NA,NA,NA,NA,NA,17.1 [16.4-18.1],17.06182545,16.37176988,18.11153642,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
120773,WHOSIS_000015,COUNTRY,FRA,EUR,YEAR,Europe,SEX,SEX_MLE,2021,NA,NA,NA,NA,NA,NA,22.7 [22.7-22.8],22.72960709,22.72361983,22.772829,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
120908,WHOSIS_000015,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,18.8 [17.5-19.9],18.79285562,17.53433995,19.88260056,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
121145,WHOSIS_000015,WORLDBANKINCOMEGROUP,WB_LI,NA,YEAR,NA,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,14.4 [14.0-14.8],14.38454279,13.98904851,14.7928584,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
121848,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,NA,NA,NA,NA,NA,NA,16.7 [16.6-16.8],16.67991897,16.57921035,16.84695534,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
124363,WHOSIS_000015,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,NA,NA,NA,NA,NA,NA,23.1 [23.1-23.2],23.10561615,23.09101616,23.16028834,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
124879,WHOSIS_000015,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2012,NA,NA,NA,NA,NA,NA,19.8 [19.1-20.5],19.8269798,19.09392571,20.52727751,NA,2024-08-02T10:09:37.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
125059,WHOSIS_000015,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,23.0 [22.9-23.2],22.98784673,22.88315235,23.17528683,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
125847,WHOSIS_000015,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,28.0 [27.9-28.0],27.96971806,27.92538333,28.01405279,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
126670,WHOSIS_000015,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_MLE,2011,NA,NA,NA,NA,NA,NA,18.5 [18.5-18.6],18.52749551,18.50826846,18.55639528,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
127533,WHOSIS_000015,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,NA,NA,NA,NA,NA,NA,21.0 [20.5-21.5],21.01117252,20.54951212,21.48409138,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
127678,WHOSIS_000015,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,15.7 [15.2-16.3],15.68727101,15.20264515,16.28155646,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
127994,WHOSIS_000015,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2015,NA,NA,NA,NA,NA,NA,18.4 [18.0-18.8],18.35353633,17.99030904,18.76079957,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
128189,WHOSIS_000015,COUNTRY,MLI,AFR,YEAR,Africa,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,16.6 [16.2-17.0],16.61373687,16.19658554,16.99297791,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
128222,WHOSIS_000015,COUNTRY,PRI,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,24.7 [24.6-24.8],24.65854254,24.56456638,24.798192,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
128457,WHOSIS_000015,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,16.6 [15.9-17.3],16.5674913,15.86117685,17.26527712,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
130257,WHOSIS_000015,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_MLE,2019,NA,NA,NA,NA,NA,NA,23.6 [23.5-23.7],23.56982254,23.53137471,23.65800149,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
130460,WHOSIS_000015,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_BTSX,2003,NA,NA,NA,NA,NA,NA,16.7 [16.6-16.7],16.6725603,16.6227,16.71363243,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
131538,WHOSIS_000015,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_FMLE,2017,NA,NA,NA,NA,NA,NA,25.5 [25.5-25.6],25.51800735,25.48786555,25.60730724,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
131681,WHOSIS_000015,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,NA,NA,NA,NA,NA,NA,18.7 [18.2-19.4],18.72554509,18.18833764,19.40155095,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
132654,WHOSIS_000015,COUNTRY,CRI,AMR,YEAR,Americas,SEX,SEX_MLE,2014,NA,NA,NA,NA,NA,NA,23.0 [22.9-23.1],22.98807294,22.92850133,23.08199336,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
133556,WHOSIS_000015,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,25.6 [25.6-25.7],25.6222998,25.61271927,25.6810253,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
134286,WHOSIS_000015,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,NA,NA,NA,NA,NA,NA,25.6 [25.6-25.7],25.59762527,25.58362473,25.66317436,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
134776,WHOSIS_000015,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_MLE,2010,NA,NA,NA,NA,NA,NA,14.1 [14.1-14.2],14.13965812,14.09373584,14.16836217,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
134821,WHOSIS_000015,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,24.4 [24.3-24.6],24.42670088,24.33080809,24.55485214,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
136691,WHOSIS_000015,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,21.1 [20.5-21.8],21.10439975,20.54811335,21.84985977,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
136984,WHOSIS_000015,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,16.6 [16.6-16.6],16.63457705,16.61890663,16.6456204,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
139950,WHOSIS_000015,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,17.1 [16.5-17.8],17.06479709,16.54733719,17.78628701,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
140061,WHOSIS_000015,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,16.1 [15.8-16.5],16.11577704,15.76734254,16.53668793,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
141028,WHOSIS_000015,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2011,NA,NA,NA,NA,NA,NA,20.9 [20.7-21.1],20.87291888,20.66214313,21.13870056,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
143714,WHOSIS_000015,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2000,NA,NA,NA,NA,NA,NA,21.9 [21.5-22.5],21.93774604,21.53203359,22.46477413,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
